CMDLINE python main.py --input ../graph/ --output ../emb/ --p 1 --q 1 --walk-length 20 --num-walks 10 --dataset 2 --l_type cluster --su
MEM 1.578125 1530827712.3345
MEM 28.453125 1530827712.4755
MEM 38.832031 1530827712.6091
MEM 50.554688 1530827712.7429
MEM 51.648438 1530827712.8758
MEM 61.457031 1530827713.0082
MEM 71.347656 1530827713.1436
MEM 87.820312 1530827713.2787
MEM 100.402344 1530827713.4122
MEM 120.250000 1530827713.5467
MEM 165.859375 1530827713.6793
MEM 176.769531 1530827713.8126
MEM 183.082031 1530827713.9503
MEM 192.828125 1530827714.0852
MEM 201.570312 1530827714.2166
MEM 210.617188 1530827714.3481
MEM 232.714844 1530827714.4812
MEM 239.269531 1530827714.6130
MEM 251.890625 1530827714.7496
MEM 256.789062 1530827714.8874
MEM 646.210938 1530827715.0216
CHLD 2 250.773438 1530827717.3813
CHLD 3 253.273438 1530827717.3813
CHLD 4 250.792969 1530827717.3813
MEM 1576.957031 1530827717.4978
CHLD 0 250.695312 1530827717.5137
CHLD 1 251.230469 1530827717.5137
CHLD 2 254.578125 1530827717.5138
CHLD 3 252.523438 1530827717.5138
CHLD 4 250.792969 1530827717.5138
MEM 1593.464844 1530827717.6304
CHLD 0 251.410156 1530827717.6467
CHLD 1 251.230469 1530827717.6467
CHLD 2 268.894531 1530827717.6467
CHLD 3 252.523438 1530827717.6467
CHLD 4 250.792969 1530827717.6468
MEM 1578.812500 1530827717.7637
CHLD 0 251.445312 1530827717.7771
CHLD 1 251.230469 1530827717.7772
CHLD 2 249.207031 1530827717.7772
CHLD 3 252.523438 1530827717.7772
CHLD 4 250.792969 1530827717.7772
MEM 1600.386719 1530827717.8940
CHLD 0 251.484375 1530827717.9077
CHLD 1 272.011719 1530827717.9078
CHLD 2 249.207031 1530827717.9078
CHLD 3 252.523438 1530827717.9078
CHLD 4 250.792969 1530827717.9078
MEM 1610.531250 1530827718.0340
CHLD 0 269.597656 1530827718.0541
CHLD 1 249.601562 1530827718.0541
CHLD 2 249.207031 1530827718.0542
CHLD 3 252.523438 1530827718.0542
CHLD 4 250.792969 1530827718.0542
MEM 1608.062500 1530827718.1750
CHLD 0 262.636719 1530827718.1882
CHLD 1 249.601562 1530827718.1882
CHLD 2 249.207031 1530827718.1882
CHLD 3 252.523438 1530827718.1883
CHLD 4 250.792969 1530827718.1883
MEM 1611.234375 1530827718.3060
CHLD 0 250.792969 1530827718.3190
CHLD 1 249.601562 1530827718.3191
CHLD 2 249.207031 1530827718.3191
CHLD 3 252.523438 1530827718.3191
CHLD 4 250.792969 1530827718.3191
MEM 1605.453125 1530827718.4408
CHLD 0 250.042969 1530827718.4560
CHLD 1 249.601562 1530827718.4560
CHLD 2 249.207031 1530827718.4560
CHLD 3 252.523438 1530827718.4560
CHLD 4 250.792969 1530827718.4561
MEM 358.449219 1530827718.5777
MEM 358.460938 1530827718.7151
MEM 357.738281 1530827718.8469
MEM 274.000000 1530827718.9746
