CMDLINE python main.py --input ../graph/ --output ../emb/ --p 1 --q 1 --walk-length 20 --num-walks 10 --dataset 8 --l_type cluster --su
MEM 0.238281 1530822234.2347
MEM 24.140625 1530822234.3669
MEM 36.847656 1530822234.4982
MEM 47.937500 1530822234.6293
MEM 51.570312 1530822234.7623
MEM 60.691406 1530822234.8964
MEM 69.355469 1530822235.0267
MEM 85.308594 1530822235.1591
MEM 96.507812 1530822235.2913
MEM 115.988281 1530822235.4222
MEM 142.281250 1530822235.5598
MEM 172.277344 1530822235.6909
MEM 179.894531 1530822235.8222
MEM 185.226562 1530822235.9540
MEM 193.820312 1530822236.0919
MEM 202.820312 1530822236.2277
MEM 209.410156 1530822236.3617
MEM 219.949219 1530822236.4944
MEM 228.960938 1530822236.6282
MEM 237.496094 1530822236.7609
MEM 247.121094 1530822236.8977
MEM 257.167969 1530822237.0313
MEM 267.675781 1530822237.1625
MEM 276.953125 1530822237.2953
MEM 286.882812 1530822237.4303
MEM 297.597656 1530822237.5709
MEM 307.750000 1530822237.7037
MEM 317.632812 1530822237.8354
MEM 326.347656 1530822237.9679
MEM 333.191406 1530822238.0987
MEM 340.253906 1530822238.2314
MEM 348.542969 1530822238.3626
MEM 357.097656 1530822238.4950
MEM 366.136719 1530822238.6276
MEM 375.964844 1530822238.7589
MEM 385.167969 1530822238.8920
MEM 394.644531 1530822239.0238
MEM 404.082031 1530822239.1547
MEM 413.585938 1530822239.2872
MEM 422.480469 1530822239.4192
MEM 432.410156 1530822239.5513
MEM 442.074219 1530822239.6837
MEM 452.511719 1530822239.8142
MEM 462.632812 1530822239.9466
MEM 473.007812 1530822240.0808
MEM 483.480469 1530822240.2135
MEM 493.828125 1530822240.3475
MEM 503.242188 1530822240.4803
MEM 512.820312 1530822240.6125
MEM 519.046875 1530822240.7474
MEM 525.312500 1530822240.8827
MEM 531.808594 1530822241.0162
MEM 537.859375 1530822241.1522
MEM 543.789062 1530822241.2885
MEM 549.199219 1530822241.4245
MEM 555.367188 1530822241.5585
MEM 561.796875 1530822241.6918
MEM 567.804688 1530822241.8256
MEM 573.976562 1530822241.9638
MEM 580.492188 1530822242.0986
MEM 586.152344 1530822242.2321
MEM 592.261719 1530822242.3661
MEM 598.207031 1530822242.4951
MEM 603.878906 1530822242.6256
MEM 609.800781 1530822242.7569
MEM 615.933594 1530822242.8887
MEM 621.675781 1530822243.0196
MEM 627.582031 1530822243.1509
MEM 633.390625 1530822243.2837
MEM 638.843750 1530822243.4174
MEM 644.847656 1530822243.5494
MEM 650.875000 1530822243.6801
MEM 656.812500 1530822243.8111
MEM 662.964844 1530822243.9438
MEM 668.976562 1530822244.0756
MEM 675.203125 1530822244.2070
MEM 681.738281 1530822244.3390
MEM 687.500000 1530822244.4723
MEM 693.207031 1530822244.6065
CHLD 0 626.503906 1530822244.6221
MEM 1327.160156 1530822244.7396
CHLD 0 626.503906 1530822244.7554
MEM 1336.058594 1530822244.8726
CHLD 0 626.503906 1530822244.8879
MEM 1348.015625 1530822245.0056
CHLD 0 626.503906 1530822245.0207
MEM 1351.937500 1530822245.1418
CHLD 0 626.503906 1530822245.1572
MEM 1363.253906 1530822245.2891
CHLD 0 675.679688 1530822245.3158
MEM 1445.492188 1530822245.4414
CHLD 0 762.976562 1530822245.4666
MEM 1519.585938 1530822245.5878
CHLD 0 832.207031 1530822245.6034
MEM 1567.644531 1530822245.7228
CHLD 0 877.648438 1530822245.7383
MEM 1566.464844 1530822245.8557
CHLD 0 872.917969 1530822245.8710
MEM 1566.531250 1530822245.9886
CHLD 0 872.984375 1530822246.0037
MEM 1566.593750 1530822246.1209
CHLD 0 873.054688 1530822246.1361
MEM 1566.656250 1530822246.2530
CHLD 0 873.109375 1530822246.2683
MEM 1566.738281 1530822246.3857
CHLD 0 873.210938 1530822246.4009
MEM 1566.839844 1530822246.5220
CHLD 0 873.300781 1530822246.5375
MEM 1566.910156 1530822246.6568
CHLD 0 873.367188 1530822246.6724
MEM 1566.996094 1530822246.7903
CHLD 0 873.449219 1530822246.8060
MEM 1567.062500 1530822246.9237
CHLD 0 873.527344 1530822246.9392
MEM 1567.128906 1530822247.0570
CHLD 0 873.582031 1530822247.0727
MEM 1567.179688 1530822247.1938
CHLD 0 873.648438 1530822247.2092
MEM 1567.257812 1530822247.3288
CHLD 0 873.718750 1530822247.3444
MEM 1567.332031 1530822247.4629
CHLD 0 873.804688 1530822247.4746
MEM 1567.402344 1530822247.5902
CHLD 0 873.863281 1530822247.6019
MEM 1567.488281 1530822247.7228
CHLD 0 873.949219 1530822247.7378
MEM 1567.570312 1530822247.8576
CHLD 0 874.035156 1530822247.8733
MEM 1567.675781 1530822247.9911
CHLD 0 874.144531 1530822248.0065
MEM 1567.746094 1530822248.1243
CHLD 0 874.199219 1530822248.1399
MEM 1567.785156 1530822248.2575
CHLD 0 874.246094 1530822248.2729
MEM 1567.855469 1530822248.3955
CHLD 0 874.312500 1530822248.4112
MEM 1567.937500 1530822248.5311
CHLD 0 874.390625 1530822248.5465
MEM 1568.027344 1530822248.6644
CHLD 0 874.480469 1530822248.6800
MEM 1568.082031 1530822248.7996
CHLD 0 874.589844 1530822248.8151
MEM 1568.683594 1530822248.9359
CHLD 0 875.199219 1530822248.9514
MEM 1569.300781 1530822249.0677
CHLD 0 875.832031 1530822249.0833
MEM 1569.953125 1530822249.2033
CHLD 0 876.492188 1530822249.2188
MEM 1570.609375 1530822249.3390
CHLD 0 877.144531 1530822249.3549
MEM 1571.285156 1530822249.4758
CHLD 0 877.824219 1530822249.4912
MEM 1571.972656 1530822249.6105
CHLD 0 878.511719 1530822249.6260
MEM 1572.621094 1530822249.7436
CHLD 0 879.160156 1530822249.7594
MEM 1573.265625 1530822249.8769
CHLD 0 879.796875 1530822249.8923
MEM 1573.937500 1530822250.0100
CHLD 0 880.464844 1530822250.0254
MEM 1574.593750 1530822250.1462
CHLD 0 881.125000 1530822250.1618
MEM 1575.109375 1530822250.2812
CHLD 0 881.625000 1530822250.2966
MEM 1575.671875 1530822250.4142
CHLD 0 882.175781 1530822250.4296
MEM 1576.234375 1530822250.5478
CHLD 0 882.746094 1530822250.5640
MEM 1576.800781 1530822250.6880
CHLD 0 883.320312 1530822250.7036
MEM 1577.429688 1530822250.8227
CHLD 0 883.957031 1530822250.8382
MEM 1578.097656 1530822250.9567
CHLD 0 884.628906 1530822250.9725
MEM 1647.269531 1530822251.0951
CHLD 0 946.695312 1530822251.1108
MEM 1671.910156 1530822251.2274
CHLD 0 925.003906 1530822251.2429
MEM 728.363281 1530822251.3612
MEM 4697.175781 1530822251.4928
CHLD 0 661.468750 1530822251.5067
CHLD 1 661.468750 1530822251.5068
CHLD 2 661.468750 1530822251.5068
CHLD 3 661.468750 1530822251.5068
CHLD 4 661.468750 1530822251.5068
CHLD 5 661.468750 1530822251.5068
CHLD 6 661.468750 1530822251.5068
MEM 7346.898438 1530822251.6256
CHLD 0 661.468750 1530822251.6394
CHLD 1 661.468750 1530822251.6394
CHLD 2 661.468750 1530822251.6395
CHLD 3 661.468750 1530822251.6395
CHLD 4 661.468750 1530822251.6395
CHLD 5 661.468750 1530822251.6395
CHLD 6 661.468750 1530822251.6395
CHLD 7 661.468750 1530822251.6395
CHLD 8 661.468750 1530822251.6396
CHLD 9 661.468750 1530822251.6396
MEM 7365.917969 1530822251.7583
CHLD 0 661.468750 1530822251.7730
CHLD 1 661.468750 1530822251.7730
CHLD 2 661.468750 1530822251.7731
CHLD 3 661.468750 1530822251.7731
CHLD 4 661.468750 1530822251.7731
CHLD 5 661.468750 1530822251.7731
CHLD 6 661.468750 1530822251.7731
CHLD 7 661.468750 1530822251.7732
CHLD 8 661.468750 1530822251.7732
CHLD 9 661.468750 1530822251.7732
MEM 7365.917969 1530822251.8923
CHLD 0 661.468750 1530822251.9060
CHLD 1 661.468750 1530822251.9061
CHLD 2 661.468750 1530822251.9061
CHLD 3 661.468750 1530822251.9061
CHLD 4 661.468750 1530822251.9061
CHLD 5 661.468750 1530822251.9061
CHLD 6 661.468750 1530822251.9062
CHLD 7 661.468750 1530822251.9062
CHLD 8 661.468750 1530822251.9062
CHLD 9 661.468750 1530822251.9062
MEM 7381.921875 1530822252.0232
CHLD 0 661.468750 1530822252.0375
CHLD 1 661.468750 1530822252.0375
CHLD 2 661.468750 1530822252.0375
CHLD 3 661.468750 1530822252.0376
CHLD 4 661.468750 1530822252.0376
CHLD 5 661.468750 1530822252.0376
CHLD 6 661.468750 1530822252.0376
CHLD 7 661.468750 1530822252.0376
CHLD 8 661.468750 1530822252.0376
CHLD 9 661.468750 1530822252.0377
