CMDLINE python main.py --input ../graph/ --output ../emb/ --p 1 --q 1 --walk-length 20 --num-walks 10 --dataset 2 --l_type cluster --su
MEM 0.722656 1530825203.2781
MEM 24.140625 1530825203.4123
MEM 37.503906 1530825203.5451
MEM 48.882812 1530825203.6776
MEM 51.570312 1530825203.8128
MEM 61.058594 1530825203.9528
MEM 71.312500 1530825204.1072
MEM 87.730469 1530825204.2495
MEM 100.609375 1530825204.3802
MEM 126.812500 1530825204.5169
MEM 169.203125 1530825204.6504
MEM 178.640625 1530825204.7818
MEM 183.589844 1530825204.9109
MEM 191.675781 1530825205.0421
MEM 200.136719 1530825205.1737
MEM 207.488281 1530825205.3062
MEM 224.136719 1530825205.4402
MEM 236.402344 1530825205.5759
MEM 248.464844 1530825205.7113
MEM 253.621094 1530825205.8468
MEM 256.714844 1530825205.9786
MEM 645.976562 1530825206.1120
CHLD 0 194.718750 1530825206.1267
CHLD 1 192.242188 1530825206.1267
MEM 702.839844 1530825206.2427
CHLD 0 221.898438 1530825206.2550
CHLD 1 222.402344 1530825206.2550
MEM 718.917969 1530825206.3725
CHLD 0 225.156250 1530825206.3854
CHLD 1 239.941406 1530825206.3854
MEM 755.828125 1530825206.5034
CHLD 0 244.796875 1530825206.5160
CHLD 1 235.941406 1530825206.5161
MEM 757.003906 1530825206.6354
CHLD 0 235.359375 1530825206.6489
CHLD 1 235.941406 1530825206.6489
MEM 273.078125 1530825206.7687
MEM 269.625000 1530825206.9039
MEM 224.382812 1530825207.0389
