CMDLINE python main.py --input ../graph/ --output ../emb/ --p 1 --q 1 --walk-length 20 --num-walks 10 --dataset 8 --l_type cluster --su
MEM 0.468750 1530820995.3102
MEM 23.886719 1530820995.4417
MEM 37.011719 1530820995.5758
MEM 48.171875 1530820995.7111
MEM 51.574219 1530820995.8462
MEM 60.414062 1530820995.9811
MEM 65.027344 1530820996.1149
MEM 81.785156 1530820996.2470
MEM 92.492188 1530820996.3794
MEM 113.117188 1530820996.5115
MEM 141.773438 1530820996.6443
MEM 172.023438 1530820996.7767
MEM 179.894531 1530820996.9112
MEM 189.820312 1530820997.0456
MEM 199.707031 1530820997.1784
MEM 207.511719 1530820997.3131
MEM 219.390625 1530820997.4476
MEM 231.597656 1530820997.5839
MEM 243.281250 1530820997.7201
MEM 254.398438 1530820997.8555
MEM 266.210938 1530820997.9918
MEM 277.765625 1530820998.1278
MEM 289.148438 1530820998.2617
MEM 299.707031 1530820998.3952
MEM 310.855469 1530820998.5284
MEM 321.652344 1530820998.6616
MEM 332.562500 1530820998.7937
MEM 343.472656 1530820998.9309
MEM 354.914062 1530820999.0649
MEM 366.050781 1530820999.1993
MEM 377.023438 1530820999.3316
MEM 387.718750 1530820999.4647
MEM 398.636719 1530820999.5973
MEM 409.714844 1530820999.7337
MEM 421.070312 1530820999.8704
MEM 432.273438 1530821000.0084
MEM 443.742188 1530821000.1427
MEM 455.187500 1530821000.2788
MEM 466.062500 1530821000.4138
MEM 477.238281 1530821000.5516
MEM 489.035156 1530821000.6882
MEM 500.269531 1530821000.8269
MEM 511.992188 1530821000.9637
MEM 519.109375 1530821001.1036
MEM 526.269531 1530821001.2379
MEM 532.988281 1530821001.3721
MEM 540.234375 1530821001.5114
MEM 546.859375 1530821001.6447
MEM 553.605469 1530821001.7812
MEM 560.718750 1530821001.9231
MEM 566.847656 1530821002.0612
MEM 573.648438 1530821002.2048
MEM 579.796875 1530821002.3473
MEM 585.890625 1530821002.4971
MEM 591.917969 1530821002.6286
MEM 597.609375 1530821002.7593
MEM 603.378906 1530821002.8942
MEM 609.175781 1530821003.0280
MEM 615.433594 1530821003.1597
MEM 621.105469 1530821003.2938
MEM 627.207031 1530821003.4296
MEM 633.753906 1530821003.5652
MEM 639.492188 1530821003.6993
MEM 645.242188 1530821003.8331
MEM 650.851562 1530821003.9705
MEM 656.824219 1530821004.1046
MEM 663.136719 1530821004.2387
MEM 668.136719 1530821004.3713
MEM 673.730469 1530821004.5030
MEM 679.773438 1530821004.6348
MEM 686.074219 1530821004.7784
MEM 692.964844 1530821004.9205
MEM 693.117188 1530821005.0550
MEM 693.117188 1530821005.1892
MEM 693.117188 1530821005.3211
MEM 693.117188 1530821005.4592
MEM 693.117188 1530821005.5940
MEM 692.867188 1530821005.7252
MEM 692.867188 1530821005.8576
MEM 315.375000 1530821005.9911
MEM 0.000000 1530821006.1227
