CMDLINE python main.py --input ../graph/ --output ../emb/ --p 1 --q 1 --walk-length 20 --num-walks 10 --dataset 8 --l_type cluster --su
MEM 0.472656 1530823804.2573
MEM 25.179688 1530823804.3998
MEM 38.261719 1530823804.5476
MEM 50.105469 1530823804.6817
MEM 51.609375 1530823804.8197
MEM 61.195312 1530823804.9549
MEM 71.265625 1530823805.0877
MEM 85.960938 1530823805.2207
MEM 97.531250 1530823805.3534
MEM 118.109375 1530823805.4899
MEM 156.519531 1530823805.6258
MEM 172.109375 1530823805.7587
MEM 180.003906 1530823805.8914
MEM 188.089844 1530823806.0241
MEM 197.839844 1530823806.1571
MEM 206.585938 1530823806.2899
MEM 211.625000 1530823806.4229
MEM 223.929688 1530823806.5595
MEM 233.718750 1530823806.6965
MEM 242.632812 1530823806.8299
MEM 251.316406 1530823806.9662
MEM 259.910156 1530823807.1011
MEM 270.000000 1530823807.2354
MEM 279.695312 1530823807.3684
MEM 288.968750 1530823807.5013
MEM 298.804688 1530823807.6391
MEM 309.144531 1530823807.7737
MEM 319.996094 1530823807.9064
MEM 330.054688 1530823808.0390
MEM 340.281250 1530823808.1719
MEM 350.640625 1530823808.3048
MEM 361.277344 1530823808.4375
MEM 371.511719 1530823808.5737
MEM 382.234375 1530823808.7102
MEM 392.402344 1530823808.8430
MEM 402.484375 1530823808.9758
MEM 412.613281 1530823809.1088
MEM 423.019531 1530823809.2420
MEM 432.988281 1530823809.3782
MEM 443.460938 1530823809.5133
MEM 454.425781 1530823809.6478
MEM 462.984375 1530823809.7786
MEM 470.992188 1530823809.9083
MEM 476.910156 1530823810.0386
MEM 486.703125 1530823810.1706
MEM 496.433594 1530823810.3029
MEM 508.535156 1530823810.4350
MEM 515.167969 1530823810.5669
MEM 521.773438 1530823810.6998
MEM 527.742188 1530823810.8302
MEM 533.980469 1530823810.9620
MEM 540.628906 1530823811.0943
MEM 546.730469 1530823811.2262
MEM 550.890625 1530823811.3589
MEM 556.335938 1530823811.4913
MEM 562.285156 1530823811.6240
